"DateTime","Flow","file"
"7/21/2021 12:40",2.149,"DCSSUB - Flow - 07212021"
"7/21/2021 12:45",2.107,"DCSSUB - Flow - 07212021"
"7/21/2021 12:50",2.055,"DCSSUB - Flow - 07212021"
"7/21/2021 12:55",2.132,"DCSSUB - Flow - 07212021"
"7/21/2021 13:00",2.107,"DCSSUB - Flow - 07212021"
"7/21/2021 13:05",2.18,"DCSSUB - Flow - 07212021"
"7/21/2021 13:10",2.102,"DCSSUB - Flow - 07212021"
"7/21/2021 13:15",2.039,"DCSSUB - Flow - 07212021"
"7/21/2021 13:20",2.092,"DCSSUB - Flow - 07212021"
"7/21/2021 13:25",2.023,"DCSSUB - Flow - 07212021"
"7/21/2021 13:30",2.055,"DCSSUB - Flow - 07212021"
