"DateTime","Flow","file"
"7/18/2021 20:25",4.771,"DCSSUB - Flow - 07182021"
"7/18/2021 20:30",4.73,"DCSSUB - Flow - 07182021"
"7/18/2021 20:35",4.765,"DCSSUB - Flow - 07182021"
"7/18/2021 20:40",4.771,"DCSSUB - Flow - 07182021"
"7/18/2021 20:45",4.64,"DCSSUB - Flow - 07182021"
"7/18/2021 20:50",4.594,"DCSSUB - Flow - 07182021"
"7/18/2021 20:55",4.589,"DCSSUB - Flow - 07182021"
"7/18/2021 21:00",4.526,"DCSSUB - Flow - 07182021"
"7/18/2021 21:05",4.505,"DCSSUB - Flow - 07182021"
"7/18/2021 21:10",4.594,"DCSSUB - Flow - 07182021"
"7/18/2021 21:15",4.422,"DCSSUB - Flow - 07182021"
"7/18/2021 21:20",4.407,"DCSSUB - Flow - 07182021"
"7/18/2021 21:25",4.36,"DCSSUB - Flow - 07182021"
"7/18/2021 21:30",4.328,"DCSSUB - Flow - 07182021"
"7/18/2021 21:35",4.329,"DCSSUB - Flow - 07182021"
"7/18/2021 21:40",4.235,"DCSSUB - Flow - 07182021"
"7/18/2021 21:45",4.194,"DCSSUB - Flow - 07182021"
"7/18/2021 21:50",4.219,"DCSSUB - Flow - 07182021"
"7/18/2021 21:55",4.038,"DCSSUB - Flow - 07182021"
"7/18/2021 22:00",4.099,"DCSSUB - Flow - 07182021"
"7/18/2021 22:05",4.059,"DCSSUB - Flow - 07182021"
"7/18/2021 22:10",3.995,"DCSSUB - Flow - 07182021"
"7/18/2021 22:15",3.985,"DCSSUB - Flow - 07182021"
"7/18/2021 22:20",3.964,"DCSSUB - Flow - 07182021"
"7/18/2021 22:25",4.006,"DCSSUB - Flow - 07182021"
"7/18/2021 22:30",3.975,"DCSSUB - Flow - 07182021"
"7/18/2021 22:35",3.746,"DCSSUB - Flow - 07182021"
"7/18/2021 22:40",3.778,"DCSSUB - Flow - 07182021"
"7/18/2021 22:45",3.683,"DCSSUB - Flow - 07182021"
"7/18/2021 22:50",3.741,"DCSSUB - Flow - 07182021"
"7/18/2021 22:55",3.653,"DCSSUB - Flow - 07182021"
"7/18/2021 23:00",3.73,"DCSSUB - Flow - 07182021"
"7/18/2021 23:05",3.663,"DCSSUB - Flow - 07182021"
"7/18/2021 23:10",3.668,"DCSSUB - Flow - 07182021"
"7/18/2021 23:15",3.559,"DCSSUB - Flow - 07182021"
"7/18/2021 23:20",3.526,"DCSSUB - Flow - 07182021"
"7/18/2021 23:25",3.559,"DCSSUB - Flow - 07182021"
"7/18/2021 23:30",3.476,"DCSSUB - Flow - 07182021"
"7/18/2021 23:35",3.444,"DCSSUB - Flow - 07182021"
"7/18/2021 23:40",3.532,"DCSSUB - Flow - 07182021"
"7/18/2021 23:45",3.444,"DCSSUB - Flow - 07182021"
"7/18/2021 23:50",3.351,"DCSSUB - Flow - 07182021"
"7/18/2021 23:55",3.294,"DCSSUB - Flow - 07182021"
"7/19/2021 0:00",3.36,"DCSSUB - Flow - 07182021"
"7/19/2021 0:05",3.412,"DCSSUB - Flow - 07182021"
"7/19/2021 0:10",3.262,"DCSSUB - Flow - 07182021"
"7/19/2021 0:15",3.288,"DCSSUB - Flow - 07182021"
"7/19/2021 0:20",3.262,"DCSSUB - Flow - 07182021"
"7/19/2021 0:25",3.273,"DCSSUB - Flow - 07182021"
"7/19/2021 0:30",3.205,"DCSSUB - Flow - 07182021"
"7/19/2021 0:35",3.148,"DCSSUB - Flow - 07182021"
"7/19/2021 0:40",3.121,"DCSSUB - Flow - 07182021"
"7/19/2021 0:45",3.142,"DCSSUB - Flow - 07182021"
"7/19/2021 0:50",3.071,"DCSSUB - Flow - 07182021"
"7/19/2021 0:55",2.986,"DCSSUB - Flow - 07182021"
"7/19/2021 1:00",2.97,"DCSSUB - Flow - 07182021"
"7/19/2021 1:05",3.013,"DCSSUB - Flow - 07182021"
"7/19/2021 1:10",2.966,"DCSSUB - Flow - 07182021"
"7/19/2021 1:15",2.909,"DCSSUB - Flow - 07182021"
"7/19/2021 1:20",2.923,"DCSSUB - Flow - 07182021"
"7/19/2021 1:25",2.909,"DCSSUB - Flow - 07182021"
"7/19/2021 1:30",2.923,"DCSSUB - Flow - 07182021"
"7/19/2021 1:35",2.961,"DCSSUB - Flow - 07182021"
"7/19/2021 1:40",2.872,"DCSSUB - Flow - 07182021"
"7/19/2021 1:45",2.81,"DCSSUB - Flow - 07182021"
"7/19/2021 1:50",2.799,"DCSSUB - Flow - 07182021"
"7/19/2021 1:55",2.804,"DCSSUB - Flow - 07182021"
"7/19/2021 2:00",2.778,"DCSSUB - Flow - 07182021"
"7/19/2021 2:05",2.737,"DCSSUB - Flow - 07182021"
"7/19/2021 2:10",2.753,"DCSSUB - Flow - 07182021"
"7/19/2021 2:15",2.7,"DCSSUB - Flow - 07182021"
"7/19/2021 2:20",2.674,"DCSSUB - Flow - 07182021"
"7/19/2021 2:25",2.643,"DCSSUB - Flow - 07182021"
"7/19/2021 2:30",2.673,"DCSSUB - Flow - 07182021"
"7/19/2021 2:35",2.607,"DCSSUB - Flow - 07182021"
"7/19/2021 2:40",2.56,"DCSSUB - Flow - 07182021"
"7/19/2021 2:45",2.512,"DCSSUB - Flow - 07182021"
"7/19/2021 2:50",2.591,"DCSSUB - Flow - 07182021"
"7/19/2021 2:55",2.513,"DCSSUB - Flow - 07182021"
"7/19/2021 3:00",2.601,"DCSSUB - Flow - 07182021"
